# Timestamp,MMSI,Latitude,Longitude,ROT,SOG,COG,sog_diff,cog_diff
06/07/2024 18:38:54,219423000,54.5678,11.928633,-51.6,3.3,136.1,1.2,16.2
06/07/2024 18:38:57,219423000,54.567767,11.928683,-48.6,3.2,134.6,0.1,1.5
06/07/2024 18:39:30,219423000,54.5675,11.9292,-42.9,2.0,131.6,1.2,3.0
06/07/2024 18:39:43,219423000,54.567433,11.929367,-40.2,1.6,134.9,0.4,3.3
06/07/2024 18:40:00,219423000,54.567333,11.929467,-40.2,1.2,157.4,0.4,22.5
06/07/2024 18:40:10,219423000,54.567283,11.929483,-40.2,1.4,178.2,0.2,20.8
06/07/2024 18:41:23,219423000,54.566283,11.929,-35.0,4.7,188.4,1.4,13.3
06/07/2024 20:30:50,219423000,54.155067,12.100117,78.7,4.5,238.2,2.0,41.1
06/07/2024 20:32:03,219423000,54.155017,12.099717,37.5,2.2,125.0,2.3,113.2
06/07/2024 04:05:09,219437000,57.684527,11.825872,32.5,5.8,176.3,0.2,3.2
06/07/2024 04:05:27,219437000,57.684058,11.825845,35.0,5.4,184.3,0.4,8.0
06/07/2024 03:07:55,219826000,57.413868,10.629268,-40.2,6.2,225.0,0.2,0.0
06/07/2024 03:21:55,219826000,57.407292,10.612945,40.2,4.4,233.0,1.1,3.0
06/07/2024 03:49:55,219826000,57.434165,10.552157,54.7,0.3,39.0,0.0,21.0
06/07/2024 03:08:30,219850000,55.49961,12.283775,-30.2,3.1,165.5,1.6,8.9
06/07/2024 03:08:50,219850000,55.499293,12.284,-30.2,3.6,154.1,0.5,11.4
06/07/2024 03:08:57,219850000,55.499187,12.284112,-32.5,3.8,149.9,0.2,4.2
06/07/2024 07:46:28,219945000,55.73565,12.699783,-32.5,6.0,56.6,0.4,12.8
06/07/2024 07:46:38,219945000,55.7358,12.700167,-35.0,5.8,51.4,0.2,5.2
06/07/2024 07:47:45,219945000,55.737183,12.701817,-32.5,5.2,16.6,0.6,34.8
06/07/2024 08:18:24,219945000,55.706117,12.6058,-30.2,3.6,215.5,0.5,6.2
06/07/2024 08:19:11,219945000,55.705567,12.60545,-30.2,2.0,184.1,1.6,31.4
06/07/2024 08:19:15,219945000,55.705533,12.60545,-30.2,2.0,182.2,0.0,1.9
06/07/2024 08:19:18,219945000,55.7055,12.60545,-30.2,1.8,177.3,0.2,4.9
06/07/2024 08:19:38,219945000,55.705367,12.60555,-30.2,1.5,155.3,0.3,22.0
06/07/2024 08:20:58,219945000,55.705133,12.60635,-35.0,1.6,83.2,0.1,32.9
06/07/2024 12:42:23,220223000,55.448212,8.469633,-32.5,5.0,91.6,0.6,9.6
06/07/2024 12:46:20,220223000,55.450533,8.475185,-30.2,1.3,22.6,0.4,4.2
06/07/2024 12:46:33,220223000,55.450583,8.47522,-30.2,0.9,21.5,0.4,1.1
06/07/2024 12:47:04,220223000,55.450645,8.475272,-35.0,0.3,44.3,0.6,22.8
06/07/2024 12:47:10,220223000,55.450645,8.475283,-35.0,0.3,69.0,0.0,24.7
06/07/2024 12:47:43,220223000,55.450622,8.475383,-40.2,0.5,106.0,0.2,37.0
06/07/2024 12:47:54,220223000,55.450615,8.475432,-40.2,0.6,101.9,0.1,4.1
06/07/2024 12:48:27,220223000,55.450615,8.475618,-40.2,0.8,85.1,0.2,16.8
06/07/2024 20:31:49,220223000,55.447867,8.473005,32.5,6.1,233.8,0.4,4.7
06/07/2024 20:32:02,220223000,55.447672,8.472477,40.2,5.9,238.2,0.2,4.4
06/07/2024 20:32:26,220223000,55.447455,8.47138,35.0,6.0,254.4,0.1,16.2
06/07/2024 20:32:40,220223000,55.447415,8.470695,30.2,6.1,264.7,0.1,10.3
06/07/2024 00:13:05,220614000,55.685178,12.639303,37.5,1.8,355.3,0.6,1.2
06/07/2024 00:13:12,220614000,55.68524,12.639302,40.2,1.9,357.5,0.1,2.2
06/07/2024 00:13:38,220614000,55.685483,12.63936,45.7,2.0,10.0,0.1,12.5
06/07/2024 00:14:02,220614000,55.685695,12.639527,48.6,2.1,26.6,0.1,16.6
06/07/2024 00:14:22,220614000,55.685843,12.639745,61.1,2.3,40.9,0.2,14.3
06/07/2024 00:14:55,220614000,55.686002,12.640505,61.1,3.1,80.8,0.8,39.9
06/07/2024 00:15:12,220614000,55.685975,12.640973,57.9,3.4,98.3,0.3,17.5
06/07/2024 00:15:25,220614000,55.685877,12.64132,30.2,3.7,117.7,0.3,19.4
06/07/2024 00:28:02,220614000,55.668692,12.669762,-30.2,8.1,125.8,0.4,5.4
06/07/2024 00:28:12,220614000,55.66847,12.670317,-45.7,8.2,125.1,0.1,0.7
06/07/2024 00:28:38,220614000,55.668067,12.671938,-42.9,8.3,111.4,0.0,5.2
06/07/2024 00:28:59,220614000,55.667892,12.673328,-37.5,8.3,99.6,0.0,11.8
06/07/2024 00:29:32,220614000,55.667945,12.675487,-32.5,8.3,83.7,0.0,1.2
06/07/2024 00:29:55,220614000,55.668175,12.677082,-30.2,8.3,72.9,0.0,4.4
06/07/2024 00:53:22,220614000,55.724927,12.688433,-35.0,8.9,347.4,0.1,2.2
06/07/2024 00:53:38,220614000,55.72556,12.68808,-48.6,8.7,341.1,0.2,6.3
06/07/2024 00:53:52,220614000,55.726048,12.687615,-40.2,8.4,330.7,0.3,10.4
06/07/2024 05:26:43,220614000,55.737152,12.652863,-40.2,0.2,24.9,0.2,146.0
06/07/2024 05:26:53,220614000,55.73717,12.65287,-42.9,0.4,8.7,0.2,16.2
06/07/2024 05:27:07,220614000,55.737213,12.65285,-48.6,0.7,5.5,0.3,3.2
06/07/2024 05:34:34,220614000,55.724843,12.64681,35.0,9.1,196.6,0.0,1.5
06/07/2024 05:34:37,220614000,55.724725,12.646738,35.0,9.1,197.6,0.0,1.0
06/07/2024 05:34:43,220614000,55.724492,12.646577,37.5,9.0,200.7,0.1,3.1
06/07/2024 05:46:50,220614000,55.705848,12.605993,-30.2,5.7,233.2,0.7,1.3
06/07/2024 05:46:54,220614000,55.705783,12.60585,-30.2,5.7,232.6,0.0,0.6
06/07/2024 13:38:53,220614000,55.709278,12.614863,-35.0,3.9,68.4,0.1,0.4
06/07/2024 18:31:03,220614000,55.712883,12.621408,35.0,2.6,68.1,1.2,1.5
06/07/2024 18:31:16,220614000,55.712937,12.621695,35.0,2.8,71.6,0.2,3.5
06/07/2024 18:33:23,220614000,55.712633,12.62463,-30.2,2.7,121.2,0.0,1.5
06/07/2024 18:33:36,220614000,55.712547,12.624873,-30.2,2.6,122.7,0.1,1.5
06/07/2024 18:34:40,220614000,55.712345,12.625878,-42.9,2.0,108.0,0.1,1.8
06/07/2024 18:34:43,220614000,55.712338,12.625912,-45.7,2.0,108.7,0.0,0.7
06/07/2024 18:35:07,220614000,55.712288,12.626303,-35.0,1.8,99.4,0.2,9.3
06/07/2024 20:25:17,220614000,55.656352,12.939512,51.6,8.9,145.8,0.0,0.1
06/07/2024 05:05:25,220619000,55.808135,10.646077,-35.0,4.0,49.3,3.0,36.7
06/07/2024 05:06:38,220619000,55.809893,10.648347,45.7,8.7,36.5,1.1,5.7
06/07/2024 05:06:41,220619000,55.810023,10.648522,45.7,8.9,38.0,0.2,1.5
06/07/2024 05:06:58,220619000,55.810535,10.649452,51.6,9.9,52.7,1.0,14.7
06/07/2024 05:07:28,220619000,55.811125,10.651827,54.7,11.3,78.7,1.4,26.0
06/07/2024 05:07:48,220619000,55.811165,10.653728,51.6,11.9,96.6,0.6,17.9
06/07/2024 05:07:58,220619000,55.811072,10.654598,54.7,12.1,104.4,0.2,7.8
06/07/2024 05:08:05,220619000,55.810948,10.655263,40.2,12.4,112.6,0.3,8.2
06/07/2024 06:20:09,220619000,55.66707,11.079652,-32.5,11.8,85.5,0.1,2.9
06/07/2024 06:20:11,220619000,55.66708,11.079843,-32.5,11.7,84.0,0.1,1.5
06/07/2024 06:20:29,220619000,55.667248,11.081493,-35.0,11.1,75.8,0.2,3.1
06/07/2024 06:20:38,220619000,55.667362,11.082187,-40.2,10.9,71.4,0.2,4.4
06/07/2024 06:20:57,220619000,55.66777,11.083767,-42.9,10.3,58.4,0.6,13.0
06/07/2024 06:21:01,220619000,55.667875,11.08405,-37.5,10.4,55.8,0.1,2.6
06/07/2024 06:54:41,220619000,55.66772,11.083483,64.5,12.2,238.0,0.6,23.6
06/07/2024 06:54:44,220619000,55.667635,11.083223,64.5,12.3,241.4,0.1,3.4
06/07/2024 06:54:51,220619000,55.667487,11.082672,64.5,12.6,247.5,0.3,6.1
06/07/2024 08:03:58,220619000,55.812798,10.654703,-54.7,12.0,277.8,1.2,16.2
06/07/2024 08:04:24,220619000,55.812723,10.652335,-54.7,10.4,254.8,1.6,23.0
06/07/2024 08:04:32,220619000,55.812607,10.651702,-51.6,9.8,248.6,0.6,6.2
06/07/2024 08:04:47,220619000,55.812287,10.650598,-42.9,9.0,236.8,0.8,11.8
06/07/2024 08:04:58,220619000,55.812043,10.650013,-48.6,8.6,229.5,0.4,7.3
06/07/2024 08:05:08,220619000,55.811772,10.649508,-35.0,8.3,223.1,0.3,6.4
06/07/2024 08:07:16,220619000,55.808437,10.646612,40.2,3.5,220.6,2.4,26.8
06/07/2024 08:36:23,220619000,55.808422,10.64675,-45.7,5.4,40.8,1.1,18.5
06/07/2024 08:36:29,220619000,55.808523,10.646895,-40.2,5.8,36.5,0.4,4.3
06/07/2024 08:37:06,220619000,55.809667,10.647927,57.9,8.4,28.2,1.1,2.4
06/07/2024 08:37:10,220619000,55.809803,10.64807,61.1,8.6,32.4,0.2,4.2
06/07/2024 08:37:43,220619000,55.810733,10.649912,57.9,9.6,64.1,1.0,31.7
06/07/2024 08:37:46,220619000,55.810787,10.65013,57.9,9.6,68.1,0.0,4.0
06/07/2024 08:38:06,220619000,55.810998,10.651715,48.6,10.1,85.1,0.5,17.0
06/07/2024 08:38:10,220619000,55.811007,10.652048,45.7,10.2,88.8,0.1,3.7
06/07/2024 08:38:59,220619000,55.810408,10.65604,32.5,10.9,118.0,0.2,5.7
06/07/2024 09:50:32,220619000,55.667658,11.08313,-35.0,12.2,67.3,0.2,6.8
06/07/2024 09:50:36,220619000,55.66775,11.083493,-35.0,12.1,65.4,0.1,1.9
06/07/2024 09:50:40,220619000,55.667823,11.08376,-40.2,11.9,63.0,0.2,2.4
06/07/2024 10:27:51,220619000,55.66727,11.081692,64.5,12.5,255.4,1.0,35.1
06/07/2024 10:27:54,220619000,55.66723,11.081392,54.7,12.6,258.1,0.1,2.7
06/07/2024 11:35:12,220619000,55.811878,10.66059,-32.5,14.7,305.7,0.3,0.8
06/07/2024 11:35:20,220619000,55.812177,10.659795,-48.6,14.4,301.9,0.3,3.8
06/07/2024 11:36:10,220619000,55.812813,10.65437,-48.6,13.0,263.0,1.4,38.9
06/07/2024 11:36:12,220619000,55.812793,10.65416,-51.6,12.9,260.1,0.1,2.9
06/07/2024 11:36:35,220619000,55.81239,10.652015,-45.7,11.7,242.5,1.2,17.6
06/07/2024 11:36:50,220619000,55.811957,10.65075,-40.2,10.7,233.4,1.0,9.1
06/07/2024 11:36:52,220619000,55.811897,10.650612,-35.0,10.6,231.1,0.1,2.3
06/07/2024 11:38:46,220619000,55.808557,10.646708,45.7,4.7,219.2,0.7,12.8
06/07/2024 11:39:29,220619000,55.808137,10.645745,32.5,1.5,225.9,2.7,6.0
06/07/2024 12:05:56,220619000,55.808578,10.64699,-40.2,6.7,37.3,2.2,18.3
06/07/2024 12:06:39,220619000,55.809892,10.64831,48.6,7.7,30.2,0.3,1.3
06/07/2024 12:07:30,220619000,55.811105,10.651143,45.7,10.1,73.6,2.4,43.4
06/07/2024 12:07:33,220619000,55.811153,10.651468,45.7,10.3,75.5,0.2,1.9
06/07/2024 12:07:37,220619000,55.811193,10.651803,45.7,10.4,78.6,0.1,3.1
06/07/2024 12:08:07,220619000,55.811195,10.654485,45.7,11.9,101.5,1.5,22.9
06/07/2024 12:08:23,220619000,55.810937,10.656012,35.0,12.3,112.7,0.4,11.2
06/07/2024 13:19:04,220619000,55.667293,11.081525,-30.2,12.3,80.0,1.0,8.9
06/07/2024 13:19:18,220619000,55.667497,11.082865,-54.7,11.8,69.7,0.5,10.3
06/07/2024 13:19:28,220619000,55.667722,11.083737,-54.7,11.6,61.3,0.2,8.4
06/07/2024 13:19:40,220619000,55.668073,11.084663,-40.2,11.1,51.6,0.5,9.7
06/07/2024 13:54:31,220619000,55.67029,11.086862,37.5,10.5,203.6,0.3,2.1
06/07/2024 13:54:37,220619000,55.669982,11.086598,37.5,10.6,204.4,0.1,0.8
06/07/2024 13:55:31,220619000,55.667778,11.083372,64.5,12.7,232.8,0.8,14.0
06/07/2024 13:55:44,220619000,55.667388,11.0822,61.1,12.9,246.5,0.2,13.7
06/07/2024 13:55:51,220619000,55.667245,11.081495,54.7,13.2,253.8,0.3,7.3
06/07/2024 15:04:22,220619000,55.812573,10.656538,-48.6,13.0,286.5,1.3,10.3
06/07/2024 15:05:10,220619000,55.81258,10.652112,-48.6,9.8,252.0,3.2,34.5
06/07/2024 15:05:16,220619000,55.812483,10.651662,-45.7,9.6,247.5,0.2,4.5
06/07/2024 15:05:18,220619000,55.812447,10.651518,-45.7,9.5,245.1,0.1,2.4
06/07/2024 15:05:36,220619000,55.812035,10.650395,-42.9,8.8,229.7,0.7,15.4
06/07/2024 15:05:44,220619000,55.811813,10.649978,-40.2,8.6,223.5,0.2,6.2
06/07/2024 15:05:46,220619000,55.811755,10.64988,-35.0,8.6,223.9,0.0,0.4
06/07/2024 15:07:35,220619000,55.808773,10.647042,35.0,4.1,208.1,0.8,5.5
06/07/2024 15:07:41,220619000,55.808678,10.646937,32.5,3.9,212.0,0.2,3.9
06/07/2024 15:07:50,220619000,55.808552,10.646778,37.5,3.5,219.8,0.4,7.8
06/07/2024 15:36:07,220619000,55.80842,10.646833,-35.0,5.2,38.5,5.2,74.6
06/07/2024 15:36:15,220619000,55.808563,10.647017,-32.5,5.6,33.3,0.4,5.2
06/07/2024 15:36:21,220619000,55.808728,10.647192,-35.0,6.2,29.0,0.6,4.3
06/07/2024 15:36:22,220619000,55.808728,10.647192,-32.5,6.2,29.0,0.0,0.0
06/07/2024 15:36:56,220619000,55.809702,10.647993,61.1,7.7,30.7,0.9,10.7
06/07/2024 15:37:28,220619000,55.810558,10.649623,57.9,8.8,62.9,1.1,32.2
06/07/2024 15:37:55,220619000,55.810868,10.651702,42.9,10.2,85.9,1.4,23.0
06/07/2024 15:38:35,220619000,55.810615,10.65538,35.0,12.4,106.5,2.2,20.6
06/07/2024 16:50:13,220619000,55.667405,11.082505,-40.2,11.1,73.5,0.3,3.0
06/07/2024 16:50:17,220619000,55.667467,11.082853,-40.2,11.0,71.6,0.1,1.9
06/07/2024 16:50:26,220619000,55.66763,11.083605,-40.2,10.8,66.2,0.2,5.4
06/07/2024 16:50:53,220619000,55.668327,11.085542,-40.2,10.0,48.5,0.8,17.7
06/07/2024 16:50:56,220619000,55.66839,11.085663,-40.2,9.9,47.3,0.1,1.2
06/07/2024 16:51:10,220619000,55.668857,11.086423,-37.5,9.6,38.0,0.3,9.3
06/07/2024 16:51:13,220619000,55.669,11.086613,-35.0,9.5,36.1,0.1,1.9
06/07/2024 16:51:30,220619000,55.6696,11.087253,-30.2,9.3,26.5,0.2,9.6
06/07/2024 16:51:36,220619000,55.669873,11.087478,-30.2,9.3,22.9,0.0,3.6
06/07/2024 17:24:26,220619000,55.668777,11.085977,30.2,11.4,218.2,0.8,17.9
06/07/2024 17:24:36,220619000,55.668332,11.085292,42.9,11.6,224.3,0.2,6.1
06/07/2024 17:25:26,220619000,55.667085,11.081047,40.2,12.7,261.0,1.1,36.7
06/07/2024 17:25:30,220619000,55.667055,11.080632,40.2,12.8,264.2,0.1,3.2
06/07/2024 17:25:33,220619000,55.667037,11.08021,37.5,12.9,266.6,0.1,2.4
06/07/2024 17:25:36,220619000,55.66703,11.07989,35.0,13.0,268.6,0.1,2.0
06/07/2024 18:34:36,220619000,55.812753,10.654193,-37.5,10.1,261.2,3.4,37.0
06/07/2024 18:34:40,220619000,55.812712,10.65379,-37.5,9.8,258.2,0.3,3.0
06/07/2024 18:34:58,220619000,55.812468,10.652428,-30.2,9.5,247.3,0.3,10.9
06/07/2024 18:35:11,220619000,55.81224,10.651597,-30.2,9.3,240.7,0.2,6.6
06/07/2024 18:35:23,220619000,55.811963,10.650827,-30.2,9.2,234.5,0.0,2.1
06/07/2024 18:35:26,220619000,55.811862,10.650585,-30.2,9.2,232.5,0.0,2.0
06/07/2024 18:37:36,220619000,55.80841,10.646428,35.0,3.9,231.7,2.7,32.8
06/07/2024 06:01:50,229835000,54.637817,11.375708,-155.4,3.8,133.5,3.8,141.5
06/07/2024 06:02:20,229835000,54.637768,11.376658,177.2,4.0,75.4,0.2,58.1
06/07/2024 06:05:02,229835000,54.63967,11.377287,-90.4,0.9,272.3,3.1,163.1
06/07/2024 07:04:18,229835000,54.624315,11.369028,57.9,3.2,206.9,1.0,22.9
06/07/2024 07:04:24,229835000,54.624235,11.368977,32.5,3.0,201.2,0.2,5.7
06/07/2024 07:04:30,229835000,54.624193,11.368957,45.7,3.0,197.5,0.0,3.7
06/07/2024 07:11:34,229835000,54.619282,11.36547,-45.7,2.9,201.4,0.1,3.9
06/07/2024 07:34:51,229835000,54.604492,11.347277,-48.6,3.2,258.2,0.1,0.9
06/07/2024 07:35:05,229835000,54.604437,11.346913,-37.5,3.1,254.6,0.1,3.6
06/07/2024 07:46:35,229835000,54.598932,11.34024,37.5,2.5,262.1,0.3,24.4
06/07/2024 08:45:46,229835000,54.602148,11.333965,48.6,7.1,19.4,6.4,1.2
06/07/2024 08:46:46,229835000,54.603993,11.335672,-35.0,7.8,28.6,0.7,9.2
06/07/2024 08:52:04,229835000,54.610547,11.34694,-35.0,5.1,59.0,1.6,19.5
06/07/2024 08:53:55,229835000,54.611997,11.351462,-30.2,6.0,60.7,0.0,0.5
06/07/2024 08:55:15,229835000,54.613232,11.354765,35.0,6.1,55.4,0.1,0.3
06/07/2024 08:55:55,229835000,54.613828,11.356363,-48.6,6.0,59.3,0.1,3.9
06/07/2024 09:08:34,229835000,54.633025,11.376935,-42.9,6.3,29.6,0.1,0.6
06/07/2024 09:12:44,229835000,54.637542,11.376147,-40.2,3.2,324.3,0.2,0.9
06/07/2024 15:16:14,229835000,54.637713,11.37618,-86.4,5.9,126.0,0.9,0.2
06/07/2024 15:16:33,229835000,54.637585,11.376832,-264.7,3.5,89.0,2.4,37.0
06/07/2024 15:18:23,229835000,54.635498,11.377988,42.9,6.4,185.5,0.3,17.9
06/07/2024 15:18:31,229835000,54.635293,11.37792,32.5,6.4,191.0,0.0,5.5
06/07/2024 15:19:47,229835000,54.632785,11.376383,57.9,8.0,200.3,0.4,0.3
06/07/2024 15:39:34,229835000,54.592407,11.338992,78.7,7.9,225.8,0.0,0.2
06/07/2024 15:41:34,229835000,54.59074,11.332272,51.6,7.6,250.1,0.0,0.7
06/07/2024 15:49:17,229835000,54.593082,11.305168,107.2,7.1,334.0,0.5,54.8
06/07/2024 15:50:21,229835000,54.595167,11.305047,-35.0,6.1,355.4,1.0,21.4
06/07/2024 15:50:34,229835000,54.595518,11.304955,-35.0,5.8,349.5,0.1,1.9
06/07/2024 15:51:14,229835000,54.596448,11.304263,-45.7,5.3,325.5,0.4,19.6
06/07/2024 15:51:17,229835000,54.596523,11.304158,-51.6,5.2,322.4,0.1,3.1
06/07/2024 15:52:47,229835000,54.59771,11.300373,-30.2,7.5,287.5,0.9,5.7
06/07/2024 15:58:00,229835000,54.598608,11.281017,-30.2,7.8,271.0,0.0,0.2
06/07/2024 17:16:27,229835000,54.595278,10.981335,-37.5,7.7,265.8,0.0,0.3
06/07/2024 17:22:17,229835000,54.594257,10.959915,-37.5,7.7,263.0,0.1,0.2
06/07/2024 17:27:55,229835000,54.59298,10.939457,-35.0,7.6,263.3,0.0,1.0
06/07/2024 17:28:27,229835000,54.592833,10.937463,30.2,7.6,262.9,0.0,0.2
06/07/2024 17:30:07,229835000,54.59237,10.93142,-35.0,7.7,261.5,0.1,0.2
06/07/2024 17:31:04,229835000,54.59208,10.928033,-30.2,7.7,261.6,0.0,0.3
06/07/2024 17:34:38,229835000,54.591145,10.915188,37.5,7.4,264.2,0.1,1.1
06/07/2024 17:37:21,229835000,54.590513,10.905453,-42.9,7.6,263.0,0.0,0.3
06/07/2024 17:42:41,229835000,54.589385,10.886338,40.2,7.5,264.2,0.0,0.2
06/07/2024 17:44:15,229835000,54.589055,10.880685,35.0,7.5,264.7,0.1,0.2
06/07/2024 17:46:54,229835000,54.588608,10.871058,45.7,7.5,265.0,0.1,0.4
06/07/2024 17:54:10,229835000,54.587218,10.84491,32.5,7.4,264.9,0.0,0.2
06/07/2024 17:58:35,229835000,54.586327,10.8291,-32.5,7.5,265.2,0.0,0.9
06/07/2024 18:06:24,229835000,54.584707,10.80079,30.2,7.6,264.4,0.1,0.1
06/07/2024 18:31:35,229835000,54.579802,10.70896,-35.0,7.6,265.2,0.0,0.4
06/07/2024 18:36:01,229835000,54.579052,10.69276,30.2,7.6,265.5,0.1,0.2
06/07/2024 18:39:27,229835000,54.57851,10.680015,37.5,7.6,265.1,0.1,0.7
06/07/2024 18:41:54,229835000,54.578172,10.67105,54.7,7.6,265.8,0.1,0.6
06/07/2024 18:42:33,229835000,54.578075,10.668657,37.5,7.7,266.4,0.1,0.6
06/07/2024 18:44:50,229835000,54.577768,10.660198,42.9,7.7,266.4,0.0,0.7
06/07/2024 18:46:17,229835000,54.577463,10.654787,48.6,7.8,263.9,0.1,0.4
06/07/2024 18:48:29,229835000,54.577003,10.646722,54.7,7.7,264.3,0.1,0.5
06/07/2024 18:54:15,229835000,54.575778,10.624882,-35.0,8.0,264.6,0.1,0.0
06/07/2024 18:58:07,229835000,54.574963,10.610137,37.5,8.0,264.9,0.1,0.7
06/07/2024 18:59:21,229835000,54.574722,10.605502,-42.9,7.5,266.0,0.5,1.1
06/07/2024 19:01:07,229835000,54.574377,10.598785,-78.7,8.0,266.4,0.1,1.5
06/07/2024 19:01:10,229835000,54.57437,10.598597,-42.9,7.9,266.4,0.1,0.0
06/07/2024 19:02:24,229835000,54.573922,10.594068,-32.5,7.7,248.9,0.3,11.2
06/07/2024 19:03:11,229835000,54.57318,10.59144,42.9,8.0,244.7,0.2,0.9
06/07/2024 19:03:31,229835000,54.572867,10.590263,-40.2,8.2,245.3,0.1,0.1
06/07/2024 19:04:17,229835000,54.572127,10.587522,35.0,8.1,245.6,0.1,0.2
06/07/2024 19:06:24,229835000,54.570172,10.579982,-71.4,8.2,246.6,0.2,0.9
06/07/2024 19:06:29,229835000,54.570125,10.579808,-40.2,8.2,245.8,0.0,0.8
06/07/2024 19:06:51,229835000,54.569777,10.578457,30.2,8.0,246.7,0.1,0.2
06/07/2024 19:07:17,229835000,54.569365,10.576847,-48.6,8.2,246.2,0.0,0.1
06/07/2024 19:11:03,229835000,54.56601,10.563482,-35.0,8.0,248.3,0.1,0.2
06/07/2024 19:11:47,229835000,54.565398,10.56087,-37.5,7.9,247.9,0.1,0.5
06/07/2024 19:12:51,229835000,54.564512,10.557108,-35.0,8.1,248.4,0.0,0.1
06/07/2024 19:15:34,229835000,54.562242,10.547437,-32.5,8.1,248.1,0.1,0.1
06/07/2024 19:15:54,229835000,54.56196,10.546252,35.0,7.7,246.4,0.4,1.7
06/07/2024 19:16:44,229835000,54.56129,10.543395,-35.0,7.6,248.4,0.1,2.0
06/07/2024 19:17:00,229835000,54.561073,10.542463,30.2,7.9,248.3,0.3,0.1
06/07/2024 19:17:14,229835000,54.560883,10.541647,-30.2,7.8,248.2,0.1,0.1
06/07/2024 19:17:30,229835000,54.560655,10.540722,-35.0,7.9,247.5,0.2,0.7
06/07/2024 19:19:24,229835000,54.559025,10.534052,57.9,7.8,247.3,0.0,0.7
06/07/2024 19:19:37,229835000,54.558848,10.533293,30.2,7.8,248.1,0.0,0.8
06/07/2024 19:19:51,229835000,54.558665,10.532522,-30.2,8.0,247.6,0.1,0.2
06/07/2024 19:21:14,229835000,54.557478,10.527623,32.5,7.9,247.1,0.0,0.6
06/07/2024 19:21:30,229835000,54.557247,10.526702,45.7,7.5,245.4,0.4,1.7
06/07/2024 19:22:07,229835000,54.556743,10.524548,-40.2,8.0,248.0,0.1,0.8
06/07/2024 19:22:50,229835000,54.556092,10.522052,-32.5,8.0,246.4,0.1,0.7
06/07/2024 19:23:20,229835000,54.555625,10.520303,-35.0,8.0,245.4,0.0,1.0
06/07/2024 19:26:11,229835000,54.553108,10.510498,42.9,7.7,245.7,0.0,0.2
06/07/2024 19:26:30,229835000,54.552822,10.509343,-48.6,7.9,247.0,0.0,0.4
06/07/2024 19:26:47,229835000,54.552578,10.508367,-42.9,7.9,246.8,0.0,0.2
06/07/2024 19:27:14,229835000,54.552183,10.506828,71.4,7.8,246.5,0.1,0.3
06/07/2024 19:27:30,229835000,54.551958,10.505908,37.5,7.7,246.3,0.2,0.9
06/07/2024 19:27:34,229835000,54.5519,10.50568,35.0,7.7,245.9,0.0,0.4
06/07/2024 19:28:24,229835000,54.551175,10.502748,42.9,7.9,246.4,0.1,0.5
06/07/2024 19:28:30,229835000,54.55109,10.5024,67.9,7.8,246.7,0.1,0.3
06/07/2024 19:31:03,229835000,54.54891,10.493425,-61.1,8.0,247.6,0.1,0.4
06/07/2024 19:31:44,229835000,54.54833,10.49101,37.5,8.0,247.9,0.0,0.3
06/07/2024 19:33:20,229835000,54.547007,10.485328,35.0,8.0,247.4,0.1,0.6
06/07/2024 19:33:50,229835000,54.546588,10.483527,-35.0,8.1,249.0,0.0,0.5
06/07/2024 19:33:58,229835000,54.54649,10.483105,-35.0,8.1,248.1,0.0,0.9
06/07/2024 19:34:24,229835000,54.546102,10.481482,37.5,8.0,248.4,0.1,0.3
06/07/2024 19:34:34,229835000,54.54596,10.480885,40.2,8.1,247.3,0.1,1.1
06/07/2024 19:34:54,229835000,54.545685,10.479702,-48.6,8.2,248.3,0.1,1.0
06/07/2024 19:35:24,229835000,54.545287,10.477983,-32.5,7.8,247.8,0.1,1.0
06/07/2024 19:38:14,229835000,54.542707,10.468007,-35.0,7.7,246.3,0.2,1.3
06/07/2024 19:38:41,229835000,54.542318,10.466505,35.0,8.1,245.6,0.1,0.1
06/07/2024 19:39:01,229835000,54.542017,10.46535,-48.6,7.9,246.3,0.2,0.7
06/07/2024 19:39:03,229835000,54.541972,10.465177,-45.7,7.8,245.6,0.1,0.7
06/07/2024 19:39:47,229835000,54.541273,10.4626,-42.9,8.2,244.7,0.1,1.1
06/07/2024 19:41:03,229835000,54.54005,10.458072,-48.6,8.1,246.0,0.2,0.8
06/07/2024 19:41:47,229835000,54.539348,10.455492,40.2,7.7,245.0,0.2,0.5
06/07/2024 19:44:34,229835000,54.536735,10.445808,30.2,8.0,244.8,0.1,0.4
06/07/2024 19:45:01,229835000,54.53633,10.444263,-32.5,8.3,245.6,0.2,0.7
06/07/2024 19:46:37,229835000,54.534793,10.438497,57.9,8.2,244.6,0.1,0.0
06/07/2024 19:48:20,229835000,54.533138,10.432282,-32.5,8.3,245.5,0.1,0.9
06/07/2024 19:49:34,229835000,54.531967,10.42785,32.5,8.4,245.7,0.3,0.4
06/07/2024 19:51:38,229835000,54.530022,10.420413,-37.5,8.4,245.5,0.1,0.4
06/07/2024 19:51:47,229835000,54.529862,10.419805,-40.2,8.4,245.9,0.0,0.4
06/07/2024 19:52:24,229835000,54.529283,10.417583,48.6,8.1,245.0,0.3,0.9
06/07/2024 19:53:17,229835000,54.528462,10.414392,-40.2,8.2,245.9,0.0,0.3
06/07/2024 19:54:03,229835000,54.527728,10.411587,40.2,8.4,245.5,0.0,0.5
